"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MTIF2",0.100736666666666,9.55523833333333,1.23415763424422,0.242684576698068,0.336762127256763,-7.06458419333514
"OVOL2",0.116533333333334,7.29119666666667,1.23413525462682,0.242692596010197,0.336762127256763,-7.06461062086896
"RPGRIP1L",-0.117036666666666,8.89368833333333,-1.23394906790129,0.242759320728075,0.336829898820728,-7.06483047006462
"C9orf62",-0.123269999999999,7.23440833333333,-1.23355402777741,0.242900942008669,0.33700157213932,-7.06529684998989
"MSL3P1",0.105166666666664,10.44515,1.23325120234287,0.243009549267385,0.337127419777691,-7.06565428564101
"TEPP",-0.102539999999998,7.33874333333333,-1.23306685510235,0.243075683788791,0.337188955344418,-7.06587184467816
"RNF44",-0.12861,8.588775,-1.23302775722939,0.243089711992488,0.337188955344418,-7.06591798321144
"ICAM3",-0.113863333333333,9.494165,-1.23164498310339,0.243586264414385,0.337852839235623,-7.06754905073102
"CLEC9A",-0.0902200000000004,5.03808,-1.23144462282672,0.243658280840014,0.337926616870756,-7.06778527289445
"KRTAP5-9",-0.107873333333332,7.41865333333333,-1.23135210271631,0.243691541524995,0.337926616870756,-7.06789434306112
"ADAM22",0.137650000000001,7.31192166666667,1.23134725608821,0.243693283972529,0.337926616870756,-7.06790005648574
"EPRS",0.0983000000000018,11.4776833333333,1.23083122872131,0.243878861893925,0.338159058007081,-7.0685082752664
"PIN4",0.148520000000002,7.53138333333333,1.23070036243003,0.243925943058792,0.338199441369942,-7.06866249085577
"AKR1C3",-0.118216666666669,7.396445,-1.23019045630857,0.24410945903054,0.338428969553271,-7.06926325621306
"FGF18",-0.0988000000000007,7.59317666666667,-1.22954304311854,0.244342623157534,0.338727290192035,-7.07002575840582
"LRRC74B",-0.116423333333334,5.76901166666667,-1.22943360394795,0.244382054980367,0.338746941210743,-7.07015462218294
"EMILIN2",-0.082493333333332,8.00914,-1.2293669434487,0.244406075794678,0.338746941210743,-7.07023311013622
"NPW",-0.10516,8.10486333333333,-1.22935395512881,0.244410756297801,0.338746941210743,-7.0702484025744
"INTU",0.108110000000001,7.388335,1.22910441124171,0.244500696473966,0.338801867181892,-7.07054219153343
"CRYBB2",-0.126726666666667,7.34058,-1.22909515057475,0.244504034696912,0.338801867181892,-7.07055309327979
"CEACAM8",-0.0942999999999987,6.21739,-1.22909426840016,0.244504352699176,0.338801867181892,-7.07055413178096
"RPS16",0.0885333333333342,12.4254333333333,1.22871602977825,0.244640728909587,0.338965900705007,-7.07099934436819
"KCNA3",0.0856333333333339,5.85046333333333,1.22827126862321,0.244801168035751,0.339152600754934,-7.07152272531788
"B3GNT9",-0.0995033333333319,7.372245,-1.22824266190502,0.244811490244416,0.339152600754934,-7.07155638387679
"MIR32",0.174976666666667,6.99552833333333,1.22803477539248,0.244886512727683,0.33923158139991,-7.07180096448496
"SNORD115-28",0.0917766666666662,3.23804833333333,1.22781758617907,0.244964912021509,0.339315227845341,-7.07205645620984
"HCG9",0.11165,5.88406833333333,1.22771336884122,0.245002538719838,0.339342389634464,-7.07217904065371
"BORCS6",0.0925666666666665,8.01506666666667,1.22711311560031,0.245219344510799,0.339617702369026,-7.07288492764451
"FAM131A",0.0841066666666661,7.35888333333333,1.22694540304852,0.245279948100724,0.3396766575389,-7.07308210767511
"FAM151A",-0.0959566666666669,6.48309166666667,-1.22644185293612,0.245461979846868,0.339903751815007,-7.07367400955762
"MED20",-0.102613333333334,9.70804666666667,-1.22637650014309,0.245485612584653,0.33990567430281,-7.0737508154584
"TRMT2B",0.0858733333333337,9.03532333333333,1.22633820102744,0.245499463074287,0.33990567430281,-7.07379582506553
"TAF6",0.0900333333333325,10.3583166666667,1.22623300496496,0.245537509384665,0.339933361640017,-7.07391944731331
"CATSPER3",0.0982966666666671,6.141445,1.22614911545236,0.245567853121725,0.339950381895962,-7.0740180251665
"ETFB",0.0901166666666704,9.54736833333333,1.2254203421343,0.245831584352681,0.340290464478788,-7.07487418462136
"DLEC1",-0.100843333333333,6.95249833333333,-1.22518912865574,0.245915304025307,0.340381335783981,-7.07514573220055
"EPX",-0.0962566666666671,6.625665,-1.2251085780976,0.245944475781071,0.340396697300169,-7.07524032526576
"LKAAEAR1",-0.0932700000000004,8.17708166666667,-1.22471014140093,0.246088812122187,0.340571437101129,-7.07570815246003
"HOMER1",0.086566666666668,9.46952,1.22454649808453,0.246148112597838,0.340609728789247,-7.07590026183597
"SNORD115-31",-0.107176666666666,3.43640166666667,-1.22453397690252,0.24615265044868,0.340609728789247,-7.07591496029618
"KLF8",-0.0879966666666663,5.70097833333333,-1.22433452312791,0.246224944285329,0.340684734107397,-7.07614908118212
"ACKR1",-0.0901100000000001,6.80739833333333,-1.22365506435643,0.246471347579291,0.341000614141509,-7.07694641893123
"STX11",-0.0881666666666669,7.72043,-1.22350461616228,0.246525933694511,0.341051082356575,-7.07712292273749
"FADS6",-0.164860000000001,8.09956666666667,-1.22342417720666,0.24655512278414,0.341066410761402,-7.07721728586259
"DLGAP2",-0.0974899999999996,6.83103833333333,-1.22321238983985,0.246631987803934,0.341147683482616,-7.07746571151659
"PLEKHA6",0.101690000000001,7.78581166666667,1.22312242143562,0.246664646263756,0.341167801111227,-7.07757123414794
"LILRB2",-0.12351,6.665935,-1.22279585314188,0.246783219306157,0.34129418969101,-7.07795421166928
"HES5",-0.12073,7.85570833333333,-1.22277093769266,0.246792267675579,0.34129418969101,-7.07798342764855
"DMBX1",-0.119989999999999,8.05881833333333,-1.22231163490206,0.246959116897838,0.341499853719081,-7.07852192713727
"CA13",-0.134383333333333,8.00874833333333,-1.22199603954249,0.247073814227469,0.341633376195591,-7.07889185065134
"CRACR2B",-0.130973333333333,7.68448,-1.22184004417075,0.247130523573802,0.341644508246115,-7.07907467295953
"IFNB1",-0.0905433333333328,4.77295833333333,-1.22183083812718,0.247133870591952,0.341644508246115,-7.07908546163495
"PSG6",-0.139339999999997,5.64910666666667,-1.2218241989658,0.247136284397635,0.341644508246115,-7.07909324211117
"QDPR",0.0957433333333331,9.73375166666667,1.22123310549253,0.247351264173088,0.341916602527408,-7.07978581923792
"GPR151",-0.116506666666666,5.82527333333333,-1.22110697984419,0.247397155183893,0.341954940608648,-7.07993356607603
"HSBP1",0.0867666666666675,10.1948166666667,1.22091637361422,0.247466520441907,0.342025717032573,-7.08015682505631
"ZNF12",0.108636666666664,9.42381833333333,1.22057181401963,0.247591951649622,0.342173966639931,-7.08056034371595
"ZNF346",0.0856866666666658,9.37462333333333,1.2201726593849,0.247737320670811,0.342343967128251,-7.08102769082409
"PRDX1",-0.0822333333333329,13.0988166666667,-1.22013424281275,0.247751315278648,0.342343967128251,-7.08107266441994
"SLC9A3R2",-0.0913466666666629,10.07206,-1.21939476213253,0.248020820402487,0.342691228190187,-7.08193815076771
"CFP",-0.0980633333333314,7.53534166666667,-1.21897580935783,0.248173612231117,0.342877186968959,-7.08242831441189
"ICAM2",-0.149623333333332,7.075445,-1.21889982671217,0.248201331094313,0.342888233259094,-7.08251719832535
"ANKRD20A11P",0.104349999999998,7.047905,1.21885408491874,0.24821801912788,0.342888233259094,-7.08257070468412
"ATP4A",-0.0819499999999991,7.07094166666667,-1.2187313640813,0.248262795937863,0.342924935731112,-7.08271424953411
"RADX",0.0946900000000008,7.40077166666667,1.21852160513053,0.248339345010011,0.342981240415042,-7.08295957611025
"OXER1",-0.122936666666667,7.550185,-1.21850122390328,0.248346783902917,0.342981240415042,-7.08298341154777
"BOK",0.0974833333333329,8.87042166666667,1.21846997327654,0.248358190335582,0.342981240415042,-7.08301995793956
"ABHD3",-0.116783333333332,8.321035,-1.21798983801731,0.248533491495269,0.343198165468281,-7.0835813675007
"C3orf30",0.0969666666666673,3.86134,1.21750036049298,0.248712305083924,0.343419908647407,-7.08415352684285
"OR5P3",-0.0898766666666679,5.085365,-1.21714305726346,0.248842898109021,0.343575041638099,-7.08457107432223
"ARHGEF18",0.090110000000001,9.05073833333333,1.21667514718148,0.249014000147517,0.343786078198089,-7.08511773632682
"SOX1",-0.107103333333333,7.664995,-1.21654324468315,0.24906225024736,0.343827488174066,-7.08527180975526
"PPP2R5C",0.0969466666666676,10.03356,1.21621531722355,0.249182238797882,0.343967918903497,-7.08565480184714
"ZFAND2A",0.1225,10.98715,1.21607772454911,0.249232597622912,0.344012220126781,-7.08581547519314
"POLR2A",-0.0870666666666651,11.7184,-1.21571975238757,0.249363653167623,0.344167891232523,-7.08623343080727
"KIRREL2",-0.0860399999999988,6.67237666666667,-1.2147843989556,0.249706350162969,0.344598524091435,-7.08732507242341
"SNORA80E",0.111316666666669,8.896535,1.21476828463613,0.249712257449289,0.344598524091435,-7.0873438736563
"YAP1",-0.0887000000000011,11.26425,-1.21454748545067,0.249793210578978,0.344683750947648,-7.08760146985361
"C10orf111",0.0859533333333351,7.32460333333333,1.21450001120986,0.249810619116247,0.344683750947648,-7.08765685117822
"MYLPF",-0.146966666666666,7.45868333333333,-1.21441666564818,0.249841183801352,0.344700670699192,-7.08775407437665
"FAM118A",-0.108219999999998,8.36369666666667,-1.21435645121438,0.249863267635712,0.344705887976193,-7.08782431177331
"MIA2",0.112073333333332,7.36111666666667,1.21422583265324,0.249911177747892,0.344746731246158,-7.08797666322649
"RNF20",0.093413333333336,10.15206,1.21417493696908,0.249929847962066,0.344747235719756,-7.08803602376612
"CR1",-0.122273333333333,5.14870333333333,-1.2138070736309,0.250064825369971,0.344908159723034,-7.08846501272425
"ZNF613",0.124213333333334,8.19067,1.21349245467325,0.250180312228182,0.345027999702051,-7.08883183112611
"CSPG4P5",0.0921266666666671,9.65839,1.21347056064392,0.250188350426405,0.345027999702051,-7.08885735495737
"CLSTN3",0.0843300000000013,8.01292833333333,1.21321915771787,0.250280665505363,0.345130037642993,-7.08915041262163
"ZDHHC23",0.0814866666666649,8.25300333333333,1.2120250360984,0.250719516755224,0.345709889345332,-7.09054175275897
"PNPLA1",-0.118303333333335,6.83257166666667,-1.21190367947124,0.250764150733016,0.345746121149753,-7.09068309368147
"PNLIPRP2",-0.123926666666667,6.39305,-1.21181626216039,0.25079630602273,0.345748380860325,-7.09078489964806
"SYAP1",-0.128833333333334,10.82905,-1.21179941063648,0.250802505007633,0.345748380860325,-7.09080452424148
"ZBTB14",-0.131746666666663,8.562,-1.21166801744856,0.250850843355119,0.345789708244918,-7.09095753219268
"URAD",-0.0937099999999997,7.20238166666667,-1.21159738121926,0.250876832837518,0.345800224653235,-7.09103978314598
"IL23A",-0.0845266666666662,7.70506666666667,-1.21139945889178,0.250949666631261,0.345853976876222,-7.09127023031159
"OR52N4",-0.136166666666667,4.41027,-1.21139160691801,0.250952556439973,0.345853976876222,-7.09127937201615
"EPYC",-0.0855066666666682,5.22807666666667,-1.21113675024111,0.251046367231583,0.345957948374891,-7.09157606569824
"CAVIN3",-0.0934999999999935,11.31485,-1.21097056689863,0.251107553065873,0.346016948671543,-7.09176950377636
"CASS4",-0.0965166666666653,6.23992833333333,-1.21065022289547,0.251225531647936,0.346154192922469,-7.09214232812102
"IDO2",-0.101383333333334,5.372315,-1.21032752614212,0.251344421268945,0.346280906364868,-7.09251781427038
"AKAP5",0.12469,6.372525,1.21029728213052,0.251355566217474,0.346280906364868,-7.09255300191694
"OPA1",-0.109900000000001,10.4682833333333,-1.21025091510089,0.251372653277078,0.346280906364868,-7.09260694671489
"AMOTL1",-0.0854333333333397,10.2632166666667,-1.20990049828323,0.251501817849197,0.346433499405527,-7.09301458099059
"MID1",0.112100000000002,11.6097166666667,1.20952409814041,0.251640618703496,0.346599342742551,-7.09345234049954
"ATPAF1",0.0868900000000004,8.77130833333333,1.20925643661221,0.251739358273102,0.346708455984577,-7.09376357172285
"TPP2",-0.0948333333333302,10.75165,-1.20916788793212,0.251772030403846,0.346708455984577,-7.09386652265422
"CHDH",-0.0835233333333321,6.966295,-1.20915966709445,0.251775063847354,0.346708455984577,-7.09387608030024
"LOC93463",0.11412,6.28563,1.2090694372057,0.251808360084635,0.346712154720364,-7.09398097939498
"ZNF777",-0.0938300000000023,9.11572166666667,-1.20905261668391,0.251814567506629,0.346712154720364,-7.09400053386487
"KRTAP11-1",-0.0962666666666641,6.55219333333333,-1.20892683608481,0.25186098925843,0.346735301159763,-7.09414675178808
"CDHR3",-0.125343333333333,6.00591166666667,-1.20890730349912,0.25186819874518,0.346735301159763,-7.09416945705881
"SLC18A2",-0.138666666666666,5.76499,-1.20847139358158,0.252029135971804,0.346931497360983,-7.0946760988152
"AP5B1",0.0829566666666697,8.72152833333333,1.2081596986118,0.252144263330052,0.347063842836168,-7.09503828429918
"DDIT4L",-0.10705,6.64106166666667,-1.20811132674531,0.252162133660939,0.347063842836168,-7.09509448535511
"GNG5",0.0940666666666647,12.2736666666667,1.20787295093077,0.252250213072495,0.347159701352383,-7.09537141809151
"DERL2",0.0821333333333349,10.8632666666667,1.20634567352481,0.252815119125963,0.347911731230337,-7.0971447355871
"TMEM231",0.0876300000000025,8.83107166666667,1.20594959259123,0.252961784580654,0.348088131131149,-7.09760434291467
"MAPK15",-0.107433333333333,7.98231,-1.20581026156447,0.253013393749204,0.348133712585659,-7.09776599334202
"ALDH8A1",0.0947666666666667,6.26193,1.20506648325926,0.253289035735866,0.3484824510191,-7.09862867473385
"LHFPL2",0.0837666666666674,10.41455,1.20502021293842,0.253306191247261,0.3484824510191,-7.09868232849288
"PRSS36",-0.0872433333333342,7.48114166666667,-1.20497661937051,0.253322355150393,0.3484824510191,-7.09873287691749
"PSPN",-0.101223333333333,7.89251833333333,-1.2048908660236,0.253354153715764,0.348500739927162,-7.09883230713526
"PMEL",0.121120000000001,6.65559333333333,1.20383456084,0.253746106595268,0.349014399446087,-7.10005663749407
"TSPYL6",-0.106173333333333,7.03752,-1.20377237233402,0.253769197263661,0.349020670458872,-7.10012869253912
"FGB",-0.110936666666664,5.138395,-1.20371844440001,0.253789222120873,0.349022724309932,-7.1001911741131
"DNAJC3",0.108700000000001,10.18685,1.20358156360746,0.253840055179616,0.349067143637039,-7.10034975624207
"OR5I1",-0.0918833333333344,5.664355,-1.20319018685376,0.253985444287826,0.349241575360802,-7.10080310614407
"DBX1",-0.0881533333333318,7.41392,-1.20300370020102,0.254054743801283,0.349295886393464,-7.10101908245408
"LAMB3",0.0963000000000029,7.94135,1.20298408453971,0.254062033965385,0.349295886393464,-7.1010417984995
"RBFOX1",-0.113536666666668,5.302535,-1.20286851523071,0.254104988688044,0.349329442113185,-7.10117562851759
"NKX2-1-AS1",-0.0982999999999992,7.45555333333333,-1.20280933917832,0.25412698543243,0.349334183171622,-7.10124415094916
"RNF220",-0.0799000000000003,10.1709833333333,-1.20210094287833,0.254390425613506,0.349670798132008,-7.10206423153261
"KRT222",-0.0981333333333332,4.28948333333333,-1.20180455602901,0.25450071091501,0.34979686122552,-7.10240723590175
"ANKRD46",0.124079999999999,8.60490333333333,1.20140589636967,0.254649111612844,0.349952713448027,-7.10286849659224
"GNAL",-0.108006666666668,7.54213,-1.20140011109905,0.254651265679367,0.349952713448027,-7.1028751894504
"OVOL3",-0.123163333333331,7.466595,-1.20127861208805,0.254696507513734,0.349989349373535,-7.10301574337976
"HABP2",-0.105439999999999,6.66425333333333,-1.20089604130144,0.254839004637572,0.350159612850662,-7.10345824204683
"MCM3AP",-0.089266666666667,9.13308333333333,-1.20073951106396,0.254897326067015,0.350209699322807,-7.10363926074101
"C10orf126",-0.0881233333333347,6.054745,-1.20060905690834,0.254945939917532,0.350209699322807,-7.10379010999831
"AUTS2",-0.118696666666666,6.10591166666667,-1.20058617220709,0.254954468678013,0.350209699322807,-7.10381657117606
"IL6ST",-0.0870666666666633,11.2931666666667,-1.20058503877043,0.254954891097523,0.350209699322807,-7.10381788173886
"CENPT",-0.0973366666666671,8.76130833333333,-1.20054871387907,0.25496842928291,0.350209699322807,-7.10385988274483
"BRICD5",-0.105413333333331,8.25848333333333,-1.20035195906401,0.255041769150598,0.350284888804956,-7.10408736540669
"LIMK1",0.103666666666664,10.5716666666667,1.19987889956995,0.25521816930113,0.350498042363964,-7.10463418674532
"PGLYRP1",-0.0817866666666669,7.41867666666667,-1.19983596091564,0.255234185569808,0.350498042363964,-7.10468381240198
"MCAM",-0.0939999999999959,11.0771333333333,-1.19887613544287,0.255592411687478,0.350964383327644,-7.10579275838924
"DYNLT1",0.120913333333338,10.1100766666667,1.19881877310467,0.255613833065353,0.3509682096634,-7.10585901102582
"ARHGAP36",-0.0866600000000002,5.95235666666667,-1.19863527494625,0.255682368122044,0.351036719726679,-7.10607093224204
"ECSIT",-0.0985633333333329,9.37699833333333,-1.19847585040279,0.255741923692628,0.35109289239937,-7.10625503066741
"IQCD",-0.106590000000002,6.62774833333333,-1.19836553620775,0.255783139741786,0.351123881479358,-7.10638240697578
"P3H2",-0.101543333333334,8.53756166666667,-1.19819621680765,0.255846411792501,0.351185141002839,-7.10657789716042
"STAC2",0.096516666666667,7.58463833333333,1.19750713216352,0.256104039943374,0.351513153206056,-7.10737327039821
"FAM184A",0.097310000000002,6.13013833333333,1.19740065147999,0.256143868199149,0.351541630896325,-7.10749614386701
"HNRNPUL1",-0.0880333333333336,12.22215,-1.19735186338354,0.256162118637632,0.351541630896325,-7.10755244011734
"RBMX2",0.0951666666666657,9.89534,1.19715979715404,0.256233975937053,0.351614623154715,-7.10777404685035
"RPL35A",0.0885666666666651,13.2945166666667,1.19705070869177,0.256274796057209,0.351645017407946,-7.10789990132841
